Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,status
1765492322.7570758,16,599000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '240'}), OrderedDict({'key': 'Events since startup', 'value': '725'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.857886'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.970414'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492322.833823,16,668000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492323.1144981,16,911000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '245'}), OrderedDict({'key': 'Events since startup', 'value': '741'}), OrderedDict({'key': 'Duration of window (s)', 'value': '6.003264'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.811132'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492323.2184105,17,1000000,,"[OrderedDict({'level': '\x00', 'name': 'controller_manager: Controllers Activity', 'message': 'All controllers are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'joint_state_broadcaster.state', 'value': 'active'}), OrderedDict({'key': 'joint_state_broadcaster.execution_time', 'value': 'Avg: 16.13 [6.86 - 653.45] us, StdDev: 30.04'}), OrderedDict({'key': 'platform_velocity_controller.state', 'value': 'active'}), OrderedDict({'key': 'platform_velocity_controller.execution_time', 'value': 'Avg: 25.22 [9.57 - 701.96] us, StdDev: 48.46'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Hardware Components Activity', 'message': 'All hardware components are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'a300_hardware.state', 'value': 'active'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Controller Manager Activity', 'message': 'Controller Manager is running', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'update_rate', 'value': '50'}), OrderedDict({'key': 'periodicity.average', 'value': '47.553646'}), OrderedDict({'key': 'periodicity.standard_deviation', 'value': '1.753688'}), OrderedDict({'key': 'periodicity.min', 'value': '0.529942'}), OrderedDict({'key': 'periodicity.max', 'value': '47.619048'})]})]"
1765492323.7014253,17,466000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492323.769114,17,532000000,,"[OrderedDict({'level': '\x02', 'name': 'joy_node: Joystick Driver Status', 'message': 'Joystick not open.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'topic', 'value': '/a300_0000/joy_teleop/joy'}), OrderedDict({'key': 'device', 'value': '/dev/input/ps4'}), OrderedDict({'key': 'device name', 'value': ''}), OrderedDict({'key': 'dead zone', 'value': '0.1'}), OrderedDict({'key': 'autorepeat rate (Hz)', 'value': '20'}), OrderedDict({'key': 'coalesce interval (s)', 'value': '0.001'}), OrderedDict({'key': 'recent joystick event rate (Hz)', 'value': '0'}), OrderedDict({'key': 'recent publication rate (Hz)', 'value': '0'}), OrderedDict({'key': 'subscribers', 'value': '1'}), OrderedDict({'key': 'default trig val', 'value': 'False'}), OrderedDict({'key': 'sticky buttons', 'value': 'False'})]})]"
1765492323.8338456,17,595000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492323.8388398,17,601000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '240'}), OrderedDict({'key': 'Events since startup', 'value': '775'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.924115'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.512377'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492324.1800592,17,931000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '245'}), OrderedDict({'key': 'Events since startup', 'value': '792'}), OrderedDict({'key': 'Duration of window (s)', 'value': '6.032134'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.615810'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492324.2504296,18,0,,"[OrderedDict({'level': '\x00', 'name': 'controller_manager: Controllers Activity', 'message': 'All controllers are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'joint_state_broadcaster.state', 'value': 'active'}), OrderedDict({'key': 'joint_state_broadcaster.execution_time', 'value': 'Avg: 16.08 [6.86 - 653.45] us, StdDev: 29.15'}), OrderedDict({'key': 'platform_velocity_controller.state', 'value': 'active'}), OrderedDict({'key': 'platform_velocity_controller.execution_time', 'value': 'Avg: 24.92 [9.57 - 701.96] us, StdDev: 47.15'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Hardware Components Activity', 'message': 'All hardware components are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'a300_hardware.state', 'value': 'active'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Controller Manager Activity', 'message': 'Controller Manager is running', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'update_rate', 'value': '50'}), OrderedDict({'key': 'periodicity.average', 'value': '47.557734'}), OrderedDict({'key': 'periodicity.standard_deviation', 'value': '1.698075'}), OrderedDict({'key': 'periodicity.min', 'value': '0.529942'}), OrderedDict({'key': 'periodicity.max', 'value': '47.619048'})]})]"
1765492324.7279234,18,465000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492324.7957072,18,531000000,,"[OrderedDict({'level': '\x02', 'name': 'joy_node: Joystick Driver Status', 'message': 'Joystick not open.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'topic', 'value': '/a300_0000/joy_teleop/joy'}), OrderedDict({'key': 'device', 'value': '/dev/input/ps4'}), OrderedDict({'key': 'device name', 'value': ''}), OrderedDict({'key': 'dead zone', 'value': '0.1'}), OrderedDict({'key': 'autorepeat rate (Hz)', 'value': '20'}), OrderedDict({'key': 'coalesce interval (s)', 'value': '0.001'}), OrderedDict({'key': 'recent joystick event rate (Hz)', 'value': '0'}), OrderedDict({'key': 'recent publication rate (Hz)', 'value': '0'}), OrderedDict({'key': 'subscribers', 'value': '1'}), OrderedDict({'key': 'default trig val', 'value': 'False'}), OrderedDict({'key': 'sticky buttons', 'value': 'False'})]})]"
1765492324.8340654,18,570000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492324.8645852,18,600000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '240'}), OrderedDict({'key': 'Events since startup', 'value': '825'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.931890'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.459283'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492325.2398868,18,951000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '245'}), OrderedDict({'key': 'Events since startup', 'value': '843'}), OrderedDict({'key': 'Duration of window (s)', 'value': '6.052162'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.481400'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492325.2933915,19,2000000,,"[OrderedDict({'level': '\x00', 'name': 'controller_manager: Controllers Activity', 'message': 'All controllers are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'joint_state_broadcaster.state', 'value': 'active'}), OrderedDict({'key': 'joint_state_broadcaster.execution_time', 'value': 'Avg: 16.41 [6.86 - 653.45] us, StdDev: 29.72'}), OrderedDict({'key': 'platform_velocity_controller.state', 'value': 'active'}), OrderedDict({'key': 'platform_velocity_controller.execution_time', 'value': 'Avg: 24.80 [9.57 - 701.96] us, StdDev: 46.10'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Hardware Components Activity', 'message': 'All hardware components are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'a300_hardware.state', 'value': 'active'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Controller Manager Activity', 'message': 'Controller Manager is running', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'update_rate', 'value': '50'}), OrderedDict({'key': 'periodicity.average', 'value': '47.561270'}), OrderedDict({'key': 'periodicity.standard_deviation', 'value': '1.648447'}), OrderedDict({'key': 'periodicity.min', 'value': '0.529942'}), OrderedDict({'key': 'periodicity.max', 'value': '47.619048'})]})]"
1765492325.8348947,19,389000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492325.950917,19,464000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492326.0245512,19,530000000,,"[OrderedDict({'level': '\x02', 'name': 'joy_node: Joystick Driver Status', 'message': 'Joystick not open.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'topic', 'value': '/a300_0000/joy_teleop/joy'}), OrderedDict({'key': 'device', 'value': '/dev/input/ps4'}), OrderedDict({'key': 'device name', 'value': ''}), OrderedDict({'key': 'dead zone', 'value': '0.1'}), OrderedDict({'key': 'autorepeat rate (Hz)', 'value': '20'}), OrderedDict({'key': 'coalesce interval (s)', 'value': '0.001'}), OrderedDict({'key': 'recent joystick event rate (Hz)', 'value': '0'}), OrderedDict({'key': 'recent publication rate (Hz)', 'value': '0'}), OrderedDict({'key': 'subscribers', 'value': '1'}), OrderedDict({'key': 'default trig val', 'value': 'False'}), OrderedDict({'key': 'sticky buttons', 'value': 'False'})]})]"
1765492326.0969248,19,599000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '241'}), OrderedDict({'key': 'Events since startup', 'value': '875'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.901438'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '40.837503'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492326.498471,19,971000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x01', 'name': 'ekf_node: odometry/filtered topic status', 'message': 'Frequency too low.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '246'}), OrderedDict({'key': 'Events since startup', 'value': '894'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.757334'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '42.728114'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492326.5287368,20,1000000,,"[OrderedDict({'level': '\x00', 'name': 'controller_manager: Controllers Activity', 'message': 'All controllers are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'joint_state_broadcaster.state', 'value': 'active'}), OrderedDict({'key': 'joint_state_broadcaster.execution_time', 'value': 'Avg: 18.46 [6.86 - 720.33] us, StdDev: 41.87'}), OrderedDict({'key': 'platform_velocity_controller.state', 'value': 'active'}), OrderedDict({'key': 'platform_velocity_controller.execution_time', 'value': 'Avg: 25.39 [9.57 - 703.68] us, StdDev: 50.57'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Hardware Components Activity', 'message': 'All hardware components are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'a300_hardware.state', 'value': 'active'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Controller Manager Activity', 'message': 'Controller Manager is running', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'update_rate', 'value': '50'}), OrderedDict({'key': 'periodicity.average', 'value': '47.564483'}), OrderedDict({'key': 'periodicity.standard_deviation', 'value': '1.602003'}), OrderedDict({'key': 'periodicity.min', 'value': '0.529942'}), OrderedDict({'key': 'periodicity.max', 'value': '47.619048'})]})]"
1765492326.8411999,20,295000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492327.0111418,20,466000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
1765492327.0785413,20,532000000,,"[OrderedDict({'level': '\x02', 'name': 'joy_node: Joystick Driver Status', 'message': 'Joystick not open.', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'topic', 'value': '/a300_0000/joy_teleop/joy'}), OrderedDict({'key': 'device', 'value': '/dev/input/ps4'}), OrderedDict({'key': 'device name', 'value': ''}), OrderedDict({'key': 'dead zone', 'value': '0.1'}), OrderedDict({'key': 'autorepeat rate (Hz)', 'value': '20'}), OrderedDict({'key': 'coalesce interval (s)', 'value': '0.001'}), OrderedDict({'key': 'recent joystick event rate (Hz)', 'value': '0'}), OrderedDict({'key': 'recent publication rate (Hz)', 'value': '0'}), OrderedDict({'key': 'subscribers', 'value': '1'}), OrderedDict({'key': 'default trig val', 'value': 'False'}), OrderedDict({'key': 'sticky buttons', 'value': 'False'})]})]"
1765492327.1473796,20,601000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x00', 'name': 'ekf_node: odometry/filtered topic status', 'message': '', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '241'}), OrderedDict({'key': 'Events since startup', 'value': '925'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.527631'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '43.599151'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492327.554046,20,991000000,,"[OrderedDict({'level': '\x00', 'name': 'ekf_node: Filter diagnostic updater', 'message': 'The robot_localization state estimation node appears to be functioning properly.', 'hardware_id': 'none', 'values': []}), OrderedDict({'level': '\x00', 'name': 'ekf_node: odometry/filtered topic status', 'message': '', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'Events in window', 'value': '246'}), OrderedDict({'key': 'Events since startup', 'value': '945'}), OrderedDict({'key': 'Duration of window (s)', 'value': '5.578517'}), OrderedDict({'key': 'Actual frequency (Hz)', 'value': '44.097744'}), OrderedDict({'key': 'Minimum acceptable frequency (Hz)', 'value': '43.200000'}), OrderedDict({'key': 'Maximum acceptable frequency (Hz)', 'value': '57.200000'})]})]"
1765492327.562818,21,0,,"[OrderedDict({'level': '\x00', 'name': 'controller_manager: Controllers Activity', 'message': 'All controllers are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'joint_state_broadcaster.state', 'value': 'active'}), OrderedDict({'key': 'joint_state_broadcaster.execution_time', 'value': 'Avg: 18.22 [6.86 - 720.33] us, StdDev: 40.70'}), OrderedDict({'key': 'platform_velocity_controller.state', 'value': 'active'}), OrderedDict({'key': 'platform_velocity_controller.execution_time', 'value': 'Avg: 25.12 [9.57 - 703.68] us, StdDev: 49.54'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Hardware Components Activity', 'message': 'All hardware components are active', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'a300_hardware.state', 'value': 'active'})]}), OrderedDict({'level': '\x00', 'name': 'controller_manager: Controller Manager Activity', 'message': 'Controller Manager is running', 'hardware_id': 'ros2_control', 'values': [OrderedDict({'key': 'update_rate', 'value': '50'}), OrderedDict({'key': 'periodicity.average', 'value': '47.567358'}), OrderedDict({'key': 'periodicity.standard_deviation', 'value': '1.559275'}), OrderedDict({'key': 'periodicity.min', 'value': '0.529942'}), OrderedDict({'key': 'periodicity.max', 'value': '47.619048'})]})]"
1765492327.8344336,21,264000000,,"[OrderedDict({'level': '\x00', 'name': 'twist_mux: Twist mux status', 'message': 'ok', 'hardware_id': 'none', 'values': [OrderedDict({'key': 'velocity topics.external', 'value': ' masked (listening to cmd_vel @ 0.500000s with priority #1)'}), OrderedDict({'key': 'velocity topics.interactive_marker', 'value': ' masked (listening to twist_marker_server/cmd_vel @ 0.500000s with priority #8)'}), OrderedDict({'key': 'velocity topics.joy', 'value': ' masked (listening to joy_teleop/cmd_vel @ 0.500000s with priority #10)'}), OrderedDict({'key': 'velocity topics.rc', 'value': ' masked (listening to rc_teleop/cmd_vel @ 0.500000s with priority #12)'}), OrderedDict({'key': 'lock locks.e_stop', 'value': ' free (listening to platform/emergency_stop @ 0.000000s with priority #255)'}), OrderedDict({'key': 'lock locks.safety_stop', 'value': ' free (listening to platform/safety_stop @ 0.000000s with priority #254)'}), OrderedDict({'key': 'current priority', 'value': '0'}), OrderedDict({'key': 'loop time in [sec]', 'value': '0'}), OrderedDict({'key': 'data age in [sec]', 'value': '0'})]})]"
