Timestamp,transforms
1765492321.2099607,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 222000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0394838057784533e-18, 'y': 5.4648595567070786e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.218637,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 701000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2294185,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 243000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0403166017521296e-18, 'y': 5.462443736128649e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2385974,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 725000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2505255,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 264000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0462482718572948e-18, 'y': 5.481173045607158e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2589126,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 752000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2662208,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 285000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.1097376133856398e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 285000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.18361298312967e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 285000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -3.0150589285078155e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 285000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.1736325638677859e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2714467,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 285000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0598523887925415e-18, 'y': 5.534648022126284e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.27857,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 776000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.2890494,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 306000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0426540987553863e-18, 'y': 5.4470702464451215e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.299392,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 800000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.310437,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 327000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.020700805501949e-18, 'y': 5.345617567508467e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3186417,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 827000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3304267,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 348000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.006983465731359e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 348000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.097991514123238e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 348000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.7400581368495166e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 348000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.3176175564928375e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3316984,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 348000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0173263247317996e-18, 'y': 5.336050250934547e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.338719,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 827000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3555944,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 369000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.012754628454378e-18, 'y': 5.336042056017635e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3589063,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 851000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.3785582,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 851000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.399398,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 390000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -1.0062553812238017e-18, 'y': 5.283788707733697e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4002268,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 851000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.401965,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 411000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -1.87505320032248e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 411000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.0810406950484e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 411000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.465087353672785e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 411000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.4216742142341688e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4182754,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 411000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.8302345673794e-19, 'y': 5.166779097319077e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4190977,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 902000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4386442,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 902000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4415414,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 432000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.609067011299279e-19, 'y': 5.050249850624883e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4594626,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 926000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4617002,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 450000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.557166536955983e-19, 'y': 5.023643039744378e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.46827,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 474000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -1.911871461651884e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 474000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.107682658291935e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 474000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.3988292258704573e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 474000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.3879535264012675e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4787657,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 950000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4821372,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 474000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.65006378897349e-19, 'y': 5.0811093168650826e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.4988356,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 950000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5079489,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 495000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.636005056888317e-19, 'y': 5.069841152705696e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5205848,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 977000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5297039,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 516000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.596914178707483e-19, 'y': 5.0402685166300975e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5382054,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 537000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -1.9026503519429008e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 537000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.091588498077086e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 537000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.229858178549991e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 537000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.45488301092542e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5386796,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 1000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5485492,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 537000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.560501251717374e-19, 'y': 5.01018869060193e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5587065,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 25000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5723395,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 558000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.638379955179737e-19, 'y': 5.046630586513431e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5808122,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 52000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.5987206,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 52000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.01999999999999992, 'y': -4.336808689942019e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6077943,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 579000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.61358108947943e-19, 'y': 5.028425804135064e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6187663,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 76000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.009999999999999908, 'y': -5.204183980457577e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6289237,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 600000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -1.9685970897485576e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 600000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -9.169133478358424e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 600000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -2.0901320050493403e-18, 'z': 0.0, 'w': 1.0})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 600000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 1.432083289733746e-18, 'z': 0.0, 'w': 1.0})})})]"
1765492321.631739,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 600000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.5877836623036e-19, 'y': 5.013023811786349e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6387072,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 76000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.009999999999999908, 'y': -5.204183980457577e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6554983,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 15, 'nanosec': 621000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': -9.373574427473348e-19, 'y': 4.88568514361115e-37, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.659435,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 100000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.009999999999999908, 'y': -5.204183980457577e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
1765492321.6787927,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 16, 'nanosec': 100000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.009999999999999908, 'y': -5.204183980457577e-17, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0, 'w': 1.0})})})]"
