Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,name,position,velocity,effort
1765492314.9171288,9,657000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.899318958289042e-18, -1.964682433370928e-17, -1.2976117439285628e-17, -1.217499812109058e-17]","[-8.312633811967647e-18, -6.482080671627384e-18, -7.24093740272646e-18, -2.5389945749155954e-18]","[nan, nan, nan, nan]"
1765492314.9383273,9,678000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.91377096736551e-18, -1.9648414856563407e-17, -1.2941439792969315e-17, -1.2109688233341568e-17]","[-1.53034866628928e-17, -1.1640650632715027e-17, -1.297060121670931e-17, -1.2142489417744982e-17]","[nan, nan, nan, nan]"
1765492314.9594457,9,699000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.970691670854272e-18, -1.9716130039477108e-17, -1.2962941520025075e-17, -1.2112575255259812e-17]","[3.40784579359092e-17, 2.8795442111468854e-17, 2.7812488173178285e-17, 2.129897025131473e-17]","[nan, nan, nan, nan]"
1765492314.9815562,9,720000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.946275973851913e-18, -1.9783225371248616e-17, -1.299970463944853e-17, -1.217113946990105e-17]","[1.9735881909437325e-17, 1.4060690447531148e-17, 1.3717291288926573e-17, 7.77649996298204e-18]","[nan, nan, nan, nan]"
1765492315.0017624,9,741000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.998502890182682e-18, -1.9867872306901984e-17, -1.3026899382937148e-17, -1.2112709343087963e-17]","[1.352689166469625e-17, 6.989175367083526e-18, 1.2580940802518018e-17, 5.82571157329663e-18]","[nan, nan, nan, nan]"
1765492315.0225532,9,762000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-8.112599250174768e-18, -1.9891203471164285e-17, -1.3083479183965356e-17, -1.216453804607784e-17]","[-8.181091680513607e-18, 2.6093052793120557e-18, 4.009538569817155e-19, -4.140462605707552e-18]","[nan, nan, nan, nan]"
1765492315.0443134,9,783000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.848380069205713e-18, -1.9646636346857308e-17, -1.27652982047308e-17, -1.1872112735958245e-17]","[1.0927815196103224e-17, 2.4608699500141715e-17, 2.0931610494799372e-17, 1.8757116147375178e-17]","[nan, nan, nan, nan]"
1765492315.0692127,9,804000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.790642029322721e-18, -1.955971783638993e-17, -1.2692078832355205e-17, -1.1742831815701887e-17]","[1.1132300148268304e-17, 1.5346087541039707e-17, 1.5945295181506274e-17, 1.6730283849277154e-17]","[nan, nan, nan, nan]"
1765492315.0898273,9,825000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.749684465133872e-18, -1.9545937451380132e-17, -1.2586116859176558e-17, -1.1736314070692404e-17]","[5.998760642587839e-20, -3.0638888181526303e-18, 6.472434975904824e-18, -1.453633998240469e-18]","[nan, nan, nan, nan]"
1765492315.111652,9,846000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.750202543417428e-18, -1.953635864606193e-17, -1.2544858372260202e-17, -1.1674543526707277e-17]","[2.1451815424534096e-17, 1.331352499850608e-17, 1.323392698917113e-17, 9.326314236481219e-18]","[nan, nan, nan, nan]"
1765492315.1327426,9,867000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.79429353105595e-18, -1.9501473259509646e-17, -1.2432437789883801e-17, -1.1657766520306626e-17]","[-1.0319875716048273e-17, -7.260050690592445e-18, 4.872840238478813e-18, -4.561540350873218e-18]","[nan, nan, nan, nan]"
1765492315.1539958,9,888000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.749409384886194e-18, -1.942559930804269e-17, -1.2415077933690134e-17, -1.1614810647480994e-17]","[1.1892282607563632e-17, 1.884866277692401e-17, 1.0301833799383232e-17, 1.3744170468577933e-17]","[nan, nan, nan, nan]"
1765492315.175287,9,909000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.823968146169339e-18, -1.9422921538072048e-17, -1.2369580396812916e-17, -1.1665002988817304e-17]","[-4.851822127404929e-18, -1.1572705737106847e-17, -4.9102923208531834e-18, -1.6193096007422253e-17]","[nan, nan, nan, nan]"
1765492315.1966984,9,930000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.761432998459956e-18, -1.942363323501175e-17, -1.2239978506672005e-17, -1.1599585016749082e-17]","[9.269598497724611e-18, 1.4020179781674045e-17, 1.8201555332107075e-17, 9.886816483248034e-18]","[nan, nan, nan, nan]"
1765492315.2178812,9,951000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.755326833819672e-18, -1.947236296851999e-17, -1.2190578283307392e-17, -1.1575330238249337e-17]","[1.3351580085666322e-17, 2.2616962970807488e-18, 8.463998132886966e-18, 4.01627771656692e-18]","[nan, nan, nan, nan]"
1765492315.239163,9,972000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.64071602312841e-18, -1.9504437599899193e-17, -1.1970620320668146e-17, -1.1462690632944113e-17]","[-1.0225017242092798e-17, -7.141695098066814e-18, -3.689961800311271e-18, -1.4215888033130104e-17]","[nan, nan, nan, nan]"
1765492315.2602375,9,993000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.68657457647952e-18, -1.9556577001614182e-17, -1.1898373035264453e-17, -1.1460887459582175e-17]","[-7.30420382125522e-18, -6.47666513046214e-18, -1.9903871496528618e-18, -5.3697313770025626e-18]","[nan, nan, nan, nan]"
1765492315.281556,10,14000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.697476958321109e-18, -1.9580199869613094e-17, -1.1756821143098471e-17, -1.148380035692397e-17]","[-8.563376331059279e-18, -7.856741397892322e-18, -2.0146516253486115e-18, -1.0412722419241402e-17]","[nan, nan, nan, nan]"
1765492315.302748,10,35000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.654263522204471e-18, -1.9655086841465704e-17, -1.1832782241423528e-17, -1.1442162693638933e-17]","[1.794326826543496e-18, 6.184961145467113e-19, 6.92814286876934e-18, 1.0102925014056667e-18]","[nan, nan, nan, nan]"
1765492315.323797,10,56000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.590383528094511e-18, -1.9680220103508954e-17, -1.1744364748081464e-17, -1.131361665341951e-17]","[6.161153573064534e-18, 1.8592259204885847e-17, 1.8909896637931162e-17, 1.2042477699912815e-17]","[nan, nan, nan, nan]"
1765492315.34486,10,77000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.622369073772398e-18, -1.9737881889846295e-17, -1.1705174187531973e-17, -1.133846509552561e-17]","[-8.968795391251786e-18, -1.1917734744095183e-17, -2.6806580812961935e-18, -1.2946432514471195e-17]","[nan, nan, nan, nan]"
1765492315.366372,10,98000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.497047657398904e-18, -1.9660078010262224e-17, -1.1636430309226948e-17, -1.1173982593217522e-17]","[1.6000555860535614e-17, 1.4228447553205908e-17, 1.547981429329915e-17, 1.704370163975137e-17]","[nan, nan, nan, nan]"
1765492315.3873,10,119000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.611211780493409e-18, -1.9677099493366257e-17, -1.1770790426885901e-17, -1.1188688935184244e-17]","[-7.617238368120407e-18, -8.202209914658814e-18, -1.7521959452712984e-17, -1.5621078237776598e-17]","[nan, nan, nan, nan]"
1765492315.4087443,10,140000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.864836910206287e-18, -1.9895626079633074e-17, -1.2048883783424986e-17, -1.131523270483851e-17]","[-1.43545760420686e-17, -2.5663324859306765e-17, -1.8282106473069105e-17, -1.6910180463914882e-17]","[nan, nan, nan, nan]"
1765492315.4299562,10,161000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.830386113625262e-18, -1.999390860882132e-17, -1.2140178050445881e-17, -1.1264471432998231e-17]","[-9.710624762197963e-18, -1.2510953802064829e-17, -1.0157249492589696e-17, -6.942174171946956e-18]","[nan, nan, nan, nan]"
1765492315.4509947,10,182000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.776558938273431e-18, -1.9836062026007372e-17, -1.2108393491937939e-17, -1.1118289191652915e-17]","[5.3407057611153116e-18, 1.6991092300861208e-17, 7.718011426743164e-18, 1.8578187873523116e-17]","[nan, nan, nan, nan]"
1765492315.4721575,10,203000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.8478962033149e-18, -1.9902563950947646e-17, -1.2216936733645487e-17, -1.110177973817183e-17]","[2.237521256618013e-18, -7.677832550097568e-18, -3.961576107350871e-18, 4.520175550548793e-18]","[nan, nan, nan, nan]"
1765492315.4930067,10,224000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.836212432204233e-18, -1.9959633952624587e-17, -1.2334364633151083e-17, -1.1134924918642438e-17]","[-9.26164763412718e-18, -7.170821426711897e-18, -4.558131322765412e-18, -1.2308516337119463e-17]","[nan, nan, nan, nan]"
1765492315.5145144,10,245000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.537410967664305e-18, -1.983571053219219e-17, -1.2295634437606502e-17, -1.0837484968228358e-17]","[1.9108697710390872e-17, 6.611635373851143e-18, 2.5917369776455627e-18, 1.6000865761773985e-17]","[nan, nan, nan, nan]"
1765492315.5353045,10,266000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.641743829711607e-18, -2.0024666885658643e-17, -1.2469798542387607e-17, -1.0792527467926778e-17]","[1.9936478488803804e-18, -2.718403580877579e-19, -6.8274488383923205e-18, 6.057572525287318e-18]","[nan, nan, nan, nan]"
1765492315.5569391,10,287000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.649727263602834e-18, -2.0162457058636676e-17, -1.2636927317872822e-17, -1.0770124346247215e-17]","[1.1686544513790667e-17, -4.2538244732015315e-19, -3.1079807399272247e-18, 1.4678749840498623e-17]","[nan, nan, nan, nan]"
1765492315.5778112,10,308000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.72606198493785e-18, -2.0401262130608892e-17, -1.2920017376055623e-17, -1.0828905150110602e-17]","[5.392730715465937e-18, -2.3607759768190992e-18, -3.347162333795277e-18, 1.2439401455804567e-17]","[nan, nan, nan, nan]"
1765492315.6047451,10,329000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.795043189493758e-18, -2.0514984398398112e-17, -1.3049557465393987e-17, -1.079366771685975e-17]","[-1.8580774969025164e-18, -4.1548463926541e-18, 1.1238942839185909e-18, 4.168430224590448e-18]","[nan, nan, nan, nan]"
1765492315.625588,10,350000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.722608773890166e-18, -2.0489713989497342e-17, -1.310460446326671e-17, -1.0658656711192004e-17]","[1.560705770772652e-17, 1.667576290099029e-17, 6.670796074625174e-18, 2.2057386229354786e-17]","[nan, nan, nan, nan]"
1765492315.6467125,10,371000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.533642457986987e-18, -2.0460837936251082e-17, -1.306672755888091e-17, -1.0452299239133446e-17]","[-1.7447825621247446e-17, -1.1304844030898012e-17, -2.4875228782070797e-17, -1.4184355504547656e-17]","[nan, nan, nan, nan]"
1765492315.66768,10,392000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.373682611889802e-18, -2.0345771362940908e-17, -1.3064078167614148e-17, -1.0252364087309618e-17]","[1.1864740130507646e-17, 8.564011245575992e-18, 1.6672768384365762e-18, 1.0801088038710514e-17]","[nan, nan, nan, nan]"
1765492315.689088,10,413000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.158453026511996e-18, -2.0154446597496516e-17, -1.2812267538732032e-17, -9.951754007524717e-18]","[1.9451875622765658e-17, 1.5206047642069952e-17, 1.8931139578781025e-17, 1.736847602472205e-17]","[nan, nan, nan, nan]"
1765492315.710147,10,434000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.284762230359331e-18, -2.0335277161084624e-17, -1.2946255055754745e-17, -9.970841534370055e-18]","[4.7936011310815175e-18, 1.0060753109779638e-17, 1.0371076035229746e-17, 1.8243920590288146e-17]","[nan, nan, nan, nan]"
1765492315.7315896,10,455000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.220615880312188e-18, -2.0398569700870565e-17, -1.2944145108699039e-17, -9.825964167850151e-18]","[-3.474418889341799e-18, -9.912081644139198e-18, 5.550128587787782e-18, -3.760848017744598e-18]","[nan, nan, nan, nan]"
1765492315.7526643,10,473000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.238354051106467e-18, -2.0485382618966394e-17, -1.3013415053102809e-17, -9.76508940743184e-18]","[-8.764512215725185e-19, -1.648918079514717e-17, -1.6328399589528674e-17, -5.337752283337503e-19]","[nan, nan, nan, nan]"
1765492315.774283,10,497000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.153710189996393e-18, -2.054775385009092e-17, -1.315528473317835e-17, -9.69485092576914e-18]","[1.484427137975884e-17, 4.9380377077237045e-18, -4.5953256976296845e-18, 4.37782221746034e-18]","[nan, nan, nan, nan]"
1765492315.7952015,10,518000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.190489054019877e-18, -2.0681340688567315e-17, -1.3156827393748223e-17, -9.586101260812556e-18]","[8.191660164807218e-18, 5.146520172503273e-18, 9.002248974220387e-18, 1.4620857039585324e-17]","[nan, nan, nan, nan]"
1765492315.8165884,10,539000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.175141236842797e-18, -2.070988376392026e-17, -1.3235011919114498e-17, -9.382516010208269e-18]","[2.814043108162059e-19, 2.085416760241646e-18, 3.517798271054124e-18, 1.6787900683225087e-17]","[nan, nan, nan, nan]"
1765492315.8373246,10,560000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.068271299329426e-18, -2.0744140340468286e-17, -1.3363338013972049e-17, -9.187900449553374e-18]","[-8.816607780585532e-18, -1.0127706315220213e-17, -4.213916586584497e-18, 4.6267664461712034e-18]","[nan, nan, nan, nan]"
1765492315.858765,10,581000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-7.018111628695783e-18, -2.0668743222666003e-17, -1.3292583794459678e-17, -9.051254887421347e-18]","[-8.742620577542884e-18, -3.530467165154311e-18, -1.7921370471628162e-17, -1.0535995661575959e-17]","[nan, nan, nan, nan]"
1765492315.8799229,10,602000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.903123131041327e-18, -2.0659916751601954e-17, -1.3195218343460818e-17, -8.813950721282639e-18]","[-3.945442605315931e-18, -2.7429194390788792e-18, 3.4033742370990803e-18, 7.273441263420603e-18]","[nan, nan, nan, nan]"
1765492315.901466,10,623000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.939718193673986e-18, -2.0797583721311616e-17, -1.3445155488191585e-17, -8.685064063182733e-18]","[-1.2623028644662577e-17, -6.962086843099559e-18, -1.598004707842798e-17, -8.530265743084948e-18]","[nan, nan, nan, nan]"
1765492315.9222867,10,644000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.801990207810174e-18, -2.0841229247346572e-17, -1.3368104620461209e-17, -8.491549001842801e-18]","[1.0579166830951723e-17, 2.4746297507119104e-18, 9.621258500210838e-18, 1.3220582588622976e-17]","[nan, nan, nan, nan]"
1765492315.9430523,10,665000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.56036441473137e-18, -2.0672570457138317e-17, -1.3067756846908436e-17, -8.041941971042136e-18]","[9.492847515705948e-18, 8.938320052645117e-18, 2.0791267402775156e-17, 1.7961128165650434e-17]","[nan, nan, nan, nan]"
1765492315.9649224,10,686000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.423112826757567e-18, -2.0632423950863357e-17, -1.3008813666539728e-17, -7.657782260970703e-18]","[1.3728313195693894e-17, 3.3498697252565888e-18, 4.550710595865663e-18, 1.3212643781389167e-17]","[nan, nan, nan, nan]"
1765492315.9860077,10,707000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.509920118452542e-18, -2.0713744720677227e-17, -1.3074914635255205e-17, -7.567869340979539e-18]","[-5.074006460057458e-19, 3.1173116296589327e-18, 3.0323114815392884e-18, 7.128963877287006e-18]","[nan, nan, nan, nan]"
1765492316.0075648,10,728000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.353016948788934e-18, -2.06649452277602e-17, -1.2966380587282778e-17, -7.292889708435145e-18]","[-2.797757548760026e-17, -2.6507810044247416e-17, -2.1472613317488145e-17, -1.8653821201595902e-17]","[nan, nan, nan, nan]"
1765492316.0281448,10,749000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.30515469086287e-18, -2.0710088615777148e-17, -1.2888426947318905e-17, -7.16141080514107e-18]","[2.2684301300563508e-17, 2.284315987812666e-17, 2.3796875228751656e-17, 2.5337362661441114e-17]","[nan, nan, nan, nan]"
1765492316.0496576,10,770000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.180628166362416e-18, -2.0585953672711828e-17, -1.2659018547468028e-17, -6.918009124168255e-18]","[-1.9329682351503063e-17, -1.2034705240301563e-17, -1.1986214093255877e-17, -5.620388996092167e-18]","[nan, nan, nan, nan]"
1765492316.0708687,10,791000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.20495606240008e-18, -2.0498051162541586e-17, -1.2559890736056834e-17, -6.7119988992920246e-18]","[5.86313916962948e-18, 6.7390970976377485e-18, 4.103415874605952e-18, 1.052077687637922e-17]","[nan, nan, nan, nan]"
1765492316.0919957,10,812000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.288555305657294e-18, -2.0587506661958888e-17, -1.252660903546924e-17, -6.54053400297978e-18]","[9.314165775375713e-18, 1.509608645043528e-17, 1.934199758386081e-17, 2.7526766015281097e-17]","[nan, nan, nan, nan]"
1765492316.1137702,10,833000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.394235290405895e-18, -2.0725991079763324e-17, -1.276738279608264e-17, -6.398448471687407e-18]","[8.310244649883373e-18, 7.662122178657499e-18, -3.8085068025487955e-18, 1.408223092589893e-17]","[nan, nan, nan, nan]"
1765492316.135076,10,854000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.167241012109274e-18, -2.0662898124024088e-17, -1.2802029612421432e-17, -6.0686300880779766e-18]","[1.619099858536671e-17, 6.7883897895272716e-18, 5.8467638597216294e-18, 2.952923932407036e-17]","[nan, nan, nan, nan]"
1765492316.159206,10,875000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.297916430082127e-18, -2.0783971961565216e-17, -1.2946368900034064e-17, -6.026293813143634e-18]","[1.6268386915729457e-17, 8.34190355669265e-18, 3.520887280342703e-18, 1.4833316825768744e-17]","[nan, nan, nan, nan]"
1765492316.1806164,10,896000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.184705935198937e-18, -2.0702607684581158e-17, -1.2768034254230312e-17, -5.771593294973287e-18]","[2.3583090014259857e-17, 1.9298344383486162e-17, 2.5051904349731023e-17, 2.0043622416194926e-17]","[nan, nan, nan, nan]"
1765492316.2018478,10,917000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.011137261904646e-18, -2.0463869687877217e-17, -1.253362562138846e-17, -5.4440841641676654e-18]","[1.7111453625649245e-18, -9.751698686932392e-18, 6.081981839120428e-18, 7.194504485946263e-18]","[nan, nan, nan, nan]"
1765492316.223079,10,938000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-5.898400689231762e-18, -2.0343477997297256e-17, -1.23284673180089e-17, -5.133431523332386e-18]","[5.3631553710057354e-18, -1.5847380905721374e-18, 4.7235153993433535e-18, 6.588628322037846e-18]","[nan, nan, nan, nan]"
1765492316.244102,10,959000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-5.9461373789072584e-18, -2.0359198077463885e-17, -1.2357547903679173e-17, -4.977635580213228e-18]","[-9.59441308499286e-18, -3.33455724703176e-18, -3.74107588398484e-18, -1.5355899831743041e-18]","[nan, nan, nan, nan]"
1765492316.2662842,10,980000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.013403178941477e-18, -2.0465387050804504e-17, -1.243458275152679e-17, -4.933816921390527e-18]","[-2.2624877034850437e-17, -1.9489171498208013e-17, -1.4569546969897736e-17, -4.606058067843718e-18]","[nan, nan, nan, nan]"
1765492316.287058,11,1000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.0002514754580705e-18, -2.0471493215514818e-17, -1.2557888810658495e-17, -4.8095661817804014e-18]","[-4.102149841596699e-18, -1.4031955148961408e-17, -8.694766744534285e-18, -3.79416079645125e-18]","[nan, nan, nan, nan]"
1765492316.3080387,11,22000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.1632173158356535e-18, -2.067625520738251e-17, -1.2788687915069916e-17, -4.821740621853462e-18]","[-9.452374247628932e-18, -2.2320929945748273e-17, -1.9772575284319855e-17, -3.864235806586491e-18]","[nan, nan, nan, nan]"
1765492316.3297474,11,43000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.19968530749101e-18, -2.064915565281637e-17, -1.2851001634461245e-17, -4.806566093194912e-18]","[1.1328477983840022e-17, 8.53653378622593e-18, 1.5714204739849042e-18, 1.1066540504764701e-17]","[nan, nan, nan, nan]"
1765492316.350677,11,64000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.160391483347753e-18, -2.0667514207152428e-17, -1.2986630568317352e-17, -4.69001258914294e-18]","[7.15979555468779e-18, -2.1778356175279532e-18, -2.259067173080686e-19, 9.643924044929438e-18]","[nan, nan, nan, nan]"
1765492316.3715868,11,85000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.253518941784971e-18, -2.0695809470637378e-17, -1.3030794061655156e-17, -4.479417250644325e-18]","[-1.2835067011255726e-17, -7.853495814330122e-19, 1.3868040123871956e-18, 9.359423289847787e-18]","[nan, nan, nan, nan]"
1765492316.392838,11,106000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.327155472513955e-18, -2.083594405082432e-17, -1.3160804567799982e-17, -4.46271236359149e-18]","[-1.2291457379775054e-17, -1.2735731256986093e-17, -6.972749930394781e-18, -2.4283411487686585e-18]","[nan, nan, nan, nan]"
1765492316.414476,11,127000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.394474861324818e-18, -2.09558743581921e-17, -1.322131581515754e-17, -4.378750551325367e-18]","[-9.84920032824937e-18, -1.5269200477033467e-17, -9.990697040982988e-18, -4.5821347571067e-18]","[nan, nan, nan, nan]"
1765492316.4351325,11,148000000,base_link,"['front_left_wheel_joint', 'front_right_wheel_joint', 'rear_left_wheel_joint', 'rear_right_wheel_joint']","[-6.648351133107669e-18, -2.1067127928552402e-17, -1.3398099271747472e-17, -4.419894749208965e-18]","[2.7735899704900285e-19, 1.2469351120832575e-18, 5.263487049718852e-18, 1.1540010183367904e-17]","[nan, nan, nan, nan]"
